Student_ID,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,academic_momentum,engagement_ratio,financial_stress_index,early_performance_score,Cluster,Target,Risk_Status,Risk_Score,trajectory_deteriorating
498,1,1,1,9670,1,1,131.0,1,1,1,4,9,122.3,0,0,0,1,1,0,19,0,0,5,6,5,11.5,0,0,5,5,5,11.6,0,9.4,-0.8,-3.12,0.0999999999999996,0.8333333333333334,1,9.583333333333334,0,Graduate,AT RISK,79.2,False
499,1,1,1,9147,1,1,130.0,1,19,19,9,7,119.5,1,0,0,1,1,1,18,0,0,5,7,4,11.25,0,0,5,6,4,12.25,0,12.4,0.5,1.79,1.0,0.6666666666666666,0,7.5,0,Enrolled,AT RISK,85.8,False
500,1,43,1,9773,1,1,121.0,1,1,1,4,5,121.0,1,0,0,1,1,0,23,0,0,6,15,1,13.0,0,0,6,8,4,11.25,0,9.4,-0.8,-3.12,-1.75,0.5714285714285714,1,1.857142857142857,0,Enrolled,AT RISK,64.3,False
501,1,43,1,9500,1,1,120.0,1,2,4,4,5,136.6,0,0,0,1,1,0,23,0,0,7,14,5,11.94,0,0,7,14,6,12.2,0,13.9,-0.3,0.79,0.2599999999999998,0.75,1,7.462499999999999,0,Dropout,AT RISK,70.9,False
502,1,18,3,9119,1,1,111.0,1,1,19,9,8,111.0,1,0,0,1,1,0,18,0,0,5,10,4,11.6,0,0,5,9,3,14.2,0,12.4,0.5,1.79,2.6,0.5,1,7.733333333333332,0,Dropout,AT RISK,76.4,False
503,1,17,1,9670,1,1,132.0,1,38,37,9,9,122.9,0,0,0,0,1,0,20,0,0,6,6,6,11.5,0,0,6,9,2,13.0,0,10.8,1.4,1.74,1.5,0.2857142857142857,2,9.857142857142856,0,Dropout,AT RISK,65.5,True
504,1,17,1,9085,1,1,120.0,1,19,38,4,8,122.5,0,0,0,0,1,0,19,0,0,6,11,5,13.6,0,0,6,11,5,13.66666667,0,11.1,0.6,2.02,0.06666667,0.7142857142857143,2,9.714285714285714,0,Enrolled,AT RISK,71.5,False
505,1,43,1,9147,1,1,120.0,1,37,37,5,3,113.4,0,0,0,1,1,0,22,0,0,5,9,3,13.0,0,0,5,9,3,11.66666667,0,12.7,3.7,-1.7,-1.3333333300000003,0.5,1,6.5,0,Dropout,AT RISK,82.9,False
506,1,17,1,9670,1,1,123.0,1,37,38,3,3,122.0,0,0,1,1,1,0,19,0,0,6,7,6,13.16666667,0,0,6,9,5,13.2,0,8.9,1.4,3.51,0.0333333299999996,0.7142857142857143,2,11.285714288571429,0,Enrolled,AT RISK,69.6,False
507,1,17,3,9147,1,1,112.0,1,1,1,3,3,106.4,1,0,0,1,1,0,19,0,0,5,7,5,10.2,0,0,5,6,4,10.5,0,12.4,0.5,1.79,0.3000000000000007,0.6666666666666666,1,8.5,0,Graduate,AT RISK,77.6,False
508,1,1,3,9773,1,1,135.0,1,3,1,2,4,129.8,1,0,0,1,1,0,20,0,0,6,6,5,12.8,0,0,6,11,3,12.75,0,15.5,2.8,-4.06,-0.0500000000000007,0.4285714285714285,1,9.142857142857144,0,Graduate,AT RISK,75.7,True
509,1,1,1,9119,1,1,132.0,1,1,12,3,3,133.1,1,0,0,1,1,0,19,0,0,5,7,3,12.0,0,0,6,10,2,10.5,0,11.1,0.6,2.02,-1.5,0.2857142857142857,1,6.0,0,Dropout,AT RISK,85.0,False
510,1,17,1,9670,1,1,132.0,1,19,1,5,4,119.1,0,0,1,1,1,0,18,0,0,6,6,3,12.66666667,0,0,6,11,4,11.14285714,0,10.8,1.4,1.74,-1.5238095299999994,0.5714285714285714,2,5.42857143,0,Dropout,AT RISK,75.2,True
511,1,1,1,9238,1,1,133.0,1,19,38,9,7,131.3,1,0,1,1,0,0,18,0,0,6,7,5,13.6,0,0,6,7,5,11.8,0,8.9,1.4,3.51,-1.799999999999999,0.7142857142857143,2,9.714285714285714,0,Dropout,AT RISK,71.4,False
512,1,1,2,9147,1,1,118.0,1,3,19,2,4,113.8,1,0,0,1,0,0,21,0,0,5,9,3,11.66666667,0,0,5,9,4,11.75,0,8.9,1.4,3.51,0.0833333300000003,0.6666666666666666,1,5.833333335,0,Graduate,AT RISK,92.8,False
513,1,1,1,9238,1,1,135.0,1,19,38,7,5,121.0,0,0,0,1,0,0,20,0,0,6,13,1,10.0,0,0,6,13,1,13.0,0,9.4,-0.8,-3.12,3.0,0.1428571428571428,1,1.4285714285714284,0,Enrolled,AT RISK,59.7,False
514,1,1,3,9773,1,1,117.0,1,38,19,7,7,110.4,1,0,1,0,0,0,19,0,0,6,7,6,12.16666667,0,0,6,10,2,10.33333333,0,16.2,0.3,-0.92,-1.8333333399999996,0.2857142857142857,3,10.428571431428573,0,Dropout,AT RISK,44.7,True
515,1,1,2,9085,1,1,157.0,1,3,38,4,6,142.3,0,0,0,1,0,0,18,0,0,5,7,4,12.75,0,0,5,6,4,12.75,0,7.6,2.6,0.32,0.0,0.6666666666666666,1,8.5,0,Graduate,AT RISK,79.5,False
516,1,1,1,9085,1,1,142.0,1,38,38,9,10,127.0,1,0,0,1,0,0,18,0,0,5,7,3,12.33333333,0,0,5,9,5,12.6,0,10.8,1.4,1.74,0.2666666699999993,0.8333333333333334,1,6.166666665,0,Graduate,AT RISK,86.0,False
517,1,43,1,9254,1,1,112.0,1,37,37,9,9,108.5,0,0,0,1,1,0,21,0,0,6,6,6,12.66666667,0,0,6,7,5,11.4,0,9.4,-0.8,-3.12,-1.266666669999999,0.7142857142857143,1,10.85714286,0,Graduate,AT RISK,73.1,False
518,1,17,1,9254,1,1,119.0,1,1,1,4,10,125.0,0,0,0,1,1,0,19,0,0,6,7,5,10.8,0,0,6,10,2,10.5,0,10.8,1.4,1.74,-0.3000000000000007,0.2857142857142857,1,7.714285714285715,0,Enrolled,AT RISK,88.0,False
519,1,1,1,9500,1,1,133.1,1,38,38,5,10,101.0,0,0,0,1,1,0,20,0,0,7,14,5,12.87857143,0,0,8,15,7,11.85625,0,15.5,2.8,-4.06,-1.02232143,0.7777777777777778,1,8.04910714375,0,Graduate,AT RISK,60.0,False
520,1,51,1,9147,1,1,148.0,1,1,19,9,6,118.4,1,0,0,1,1,0,30,0,0,5,7,5,13.4,0,0,5,7,4,13.25,0,8.9,1.4,3.51,-0.1500000000000003,0.6666666666666666,1,11.166666666666668,0,Dropout,AT RISK,60.4,False
521,1,1,1,9147,1,1,139.0,1,38,1,5,5,127.1,1,0,0,1,1,1,22,0,0,5,8,5,11.2,0,0,5,13,4,11.25,0,12.7,3.7,-1.7,0.0500000000000007,0.6666666666666666,0,9.333333333333334,0,Graduate,AT RISK,80.6,False
522,1,17,2,9670,1,1,132.0,1,1,19,5,3,124.0,1,0,0,1,1,0,21,0,0,5,7,3,12.33333333,0,0,5,5,4,11.25,0,7.6,2.6,0.32,-1.0833333300000003,0.6666666666666666,1,6.166666665,0,Dropout,AT RISK,87.9,False
523,1,39,1,9147,1,1,120.0,1,1,19,4,7,110.0,0,0,0,1,1,0,27,0,0,5,13,3,10.75,0,0,5,9,3,10.33333333,0,15.5,2.8,-4.06,-0.4166666699999997,0.5,1,5.375,0,Dropout,AT RISK,70.7,False
524,1,1,2,9147,1,1,116.0,1,37,1,5,3,124.8,1,0,0,1,1,0,20,0,0,5,9,2,14.33333333,0,0,5,10,2,12.5,0,7.6,2.6,0.32,-1.8333333300000003,0.3333333333333333,1,4.7777777766666665,0,Enrolled,AT RISK,76.4,False
525,1,39,1,9119,1,1,130.0,1,19,37,9,9,134.0,0,0,0,1,1,1,24,0,0,5,8,5,11.83333333,0,0,5,8,4,14.0,0,12.7,3.7,-1.7,2.16666667,0.6666666666666666,0,9.861111108333334,0,Enrolled,AT RISK,71.3,False
526,1,1,1,9254,1,1,133.1,1,3,1,2,4,125.0,0,0,0,1,1,0,21,0,0,6,10,5,11.33333333,0,0,6,14,2,11.5,0,12.7,3.7,-1.7,0.1666666699999996,0.2857142857142857,1,8.095238092857143,0,Enrolled,AT RISK,82.3,False
527,1,51,1,9670,1,1,133.1,1,3,1,3,10,116.2,0,0,0,1,1,0,24,0,0,6,11,5,12.85714286,0,0,6,12,5,13.66666667,0,11.1,0.6,2.02,0.80952381,0.7142857142857143,1,9.183673471428571,0,Dropout,AT RISK,75.9,False
528,1,39,1,9119,1,1,133.1,1,37,19,9,3,123.0,0,0,0,1,1,1,28,0,0,5,16,3,14.33333333,0,0,5,9,5,12.42857143,0,9.4,-0.8,-3.12,-1.9047619000000005,0.8333333333333334,0,7.166666665,0,Enrolled,AT RISK,53.8,False
529,1,17,1,9238,1,1,125.0,1,19,38,3,7,114.9,0,0,0,1,0,1,19,0,0,6,13,6,11.5,0,0,6,9,5,12.2,0,11.1,0.6,2.02,0.6999999999999993,0.7142857142857143,0,9.857142857142856,0,Graduate,AT RISK,86.4,False
530,1,1,3,9853,1,1,122.0,1,3,3,2,2,112.6,1,0,0,1,0,0,23,0,0,6,8,5,13.6,0,0,6,8,5,11.6,0,7.6,2.6,0.32,-2.0,0.7142857142857143,1,9.714285714285714,0,Enrolled,AT RISK,74.8,False
531,1,1,1,9238,1,1,117.0,1,19,19,9,9,111.8,1,0,0,1,1,0,19,0,0,6,9,4,11.5,0,0,6,12,3,11.0,0,8.9,1.4,3.51,-0.5,0.4285714285714285,1,6.571428571428571,0,Dropout,AT RISK,90.8,False
532,1,17,1,9147,1,1,137.0,1,3,38,1,9,131.4,0,0,0,0,1,0,19,0,0,5,13,4,10.0,0,0,5,7,3,11.33333333,0,15.5,2.8,-4.06,1.3333333300000003,0.5,2,6.666666666666666,0,Dropout,AT RISK,60.9,False
533,1,1,1,9147,1,1,115.0,1,38,1,9,8,118.5,0,0,0,1,1,0,21,0,0,5,9,1,10.0,0,0,5,10,1,10.0,0,7.6,2.6,0.32,0.0,0.1666666666666666,1,1.6666666666666663,0,Dropout,AT RISK,66.1,False
534,1,1,1,9254,1,1,125.0,1,37,37,9,9,122.9,0,0,0,1,1,1,19,0,0,6,7,6,11.16666667,0,0,6,12,3,11.66666667,0,10.8,1.4,1.74,0.5,0.4285714285714285,0,9.571428574285711,0,Enrolled,AT RISK,82.2,True
535,1,1,1,9238,1,1,125.0,1,19,38,7,7,118.7,0,0,0,1,1,0,20,0,0,6,12,4,11.75,0,0,6,13,3,11.33333333,0,15.5,2.8,-4.06,-0.4166666699999997,0.4285714285714285,1,6.7142857142857135,0,Enrolled,AT RISK,86.7,False
536,1,16,2,9147,1,1,131.0,1,37,37,9,9,135.9,1,0,0,1,1,0,20,0,0,5,8,1,10.0,0,0,5,7,1,11.0,0,7.6,2.6,0.32,1.0,0.1666666666666666,1,1.6666666666666663,0,Dropout,AT RISK,66.8,False
537,1,1,1,9130,1,1,133.1,1,6,11,4,5,138.4,0,0,0,1,1,0,21,0,0,5,8,3,14.0,0,0,5,5,5,12.8,0,7.6,2.6,0.32,-1.1999999999999993,0.8333333333333334,1,7.0,0,Graduate,AT RISK,80.9,False
538,1,1,1,9670,1,1,123.0,1,37,38,9,9,113.9,1,0,1,0,0,0,18,0,0,6,7,4,11.25,0,0,6,9,4,10.85714286,0,10.8,1.4,1.74,-0.3928571400000002,0.5714285714285714,3,6.428571428571428,0,Dropout,AT RISK,57.0,False
539,1,1,1,9238,1,1,133.0,1,37,37,9,9,121.8,1,0,0,1,0,1,18,0,0,6,7,5,10.2,0,0,6,9,4,11.25,0,12.4,0.5,1.79,1.0500000000000007,0.5714285714285714,0,7.285714285714286,0,Graduate,AT RISK,85.4,False
540,1,18,1,9238,1,1,122.0,1,38,38,9,7,114.7,0,0,1,1,0,1,18,0,0,6,9,6,10.83333333,0,0,6,8,6,12.0,0,11.1,0.6,2.02,1.1666666699999997,0.8571428571428571,1,9.285714282857144,0,Graduate,AT RISK,71.7,False
541,1,1,1,9238,1,1,108.0,1,19,38,9,9,107.3,0,1,0,1,0,1,19,0,0,6,12,4,10.4,0,0,6,11,4,10.75,0,12.4,0.5,1.79,0.3499999999999996,0.5714285714285714,0,5.942857142857143,0,Enrolled,AT RISK,26.7,False
542,1,17,3,9254,1,1,127.0,1,37,37,9,6,123.5,1,0,0,1,0,1,20,0,0,6,11,4,11.5,0,0,6,12,3,11.0,0,7.6,2.6,0.32,-0.5,0.4285714285714285,0,6.571428571428571,0,Enrolled,AT RISK,82.3,False
543,1,17,1,9773,1,1,144.0,1,19,19,4,4,130.7,1,0,0,1,0,0,20,0,0,6,9,6,11.66666667,0,0,6,8,5,11.6,0,7.6,2.6,0.32,-0.06666667,0.7142857142857143,1,10.000000002857142,0,Enrolled,AT RISK,94.3,False
544,1,1,2,9773,1,1,130.0,1,38,37,5,3,122.3,1,0,1,0,0,0,18,0,0,6,8,6,14.14285714,0,0,6,6,5,12.0,0,13.9,-0.3,0.79,-2.1428571400000003,0.7142857142857143,3,12.122448977142856,0,Dropout,AT RISK,46.4,False
545,1,39,1,9003,1,1,140.0,1,19,19,9,6,135.4,1,0,0,1,0,0,24,0,0,6,10,5,11.8,0,0,6,13,4,11.25,0,12.4,0.5,1.79,-0.5500000000000007,0.5714285714285714,1,8.428571428571429,0,Enrolled,AT RISK,87.8,False
546,1,1,1,9147,1,1,126.0,1,19,19,9,9,115.2,0,0,1,1,0,0,19,0,0,5,13,1,10.0,0,0,5,8,2,10.0,0,12.4,0.5,1.79,0.0,0.3333333333333333,2,1.6666666666666663,0,Enrolled,AT RISK,61.0,False
547,1,1,1,9254,1,1,123.0,1,38,37,5,5,125.1,0,0,0,1,0,0,19,0,0,6,12,4,11.0,0,0,6,6,4,12.5,0,16.2,0.3,-0.92,1.5,0.5714285714285714,1,6.285714285714286,0,Enrolled,AT RISK,88.2,False
548,1,1,3,9254,1,1,121.0,1,19,19,9,9,125.9,1,0,0,1,0,0,22,0,0,6,10,4,10.0,0,0,6,12,2,13.5,0,9.4,-0.8,-3.12,3.5,0.2857142857142857,1,5.7142857142857135,0,Enrolled,AT RISK,68.6,False
549,1,17,3,9238,1,1,141.0,1,3,3,2,2,124.9,1,0,0,1,0,0,19,0,0,6,10,6,12.0,0,0,6,12,4,11.0,0,12.7,3.7,-1.7,-1.0,0.5714285714285714,1,10.285714285714285,0,Graduate,AT RISK,80.7,False
550,1,1,1,9773,1,1,125.0,1,3,2,2,1,119.1,1,0,0,1,0,0,22,0,0,6,13,2,12.0,0,0,6,14,1,10.0,0,9.4,-0.8,-3.12,-2.0,0.1428571428571428,1,3.4285714285714284,0,Dropout,AT RISK,61.0,False
551,1,17,1,9238,1,1,120.0,1,19,19,4,5,114.8,1,0,1,0,0,0,19,0,0,6,10,5,11.71428571,0,0,6,13,2,10.66666667,0,16.2,0.3,-0.92,-1.0476190400000007,0.2857142857142857,3,8.367346935714286,0,Dropout,AT RISK,54.4,False
552,1,39,1,9991,0,1,120.0,1,37,37,9,9,111.1,0,0,0,1,0,0,31,0,0,5,8,4,11.0,0,0,5,6,5,11.2,0,7.6,2.6,0.32,0.1999999999999993,0.8333333333333334,1,7.333333333333333,0,Graduate,AT RISK,27.0,False
553,1,17,1,9500,1,1,131.0,1,1,19,4,3,125.4,1,0,0,1,0,0,19,0,0,7,13,5,12.5,0,0,8,14,7,12.16666667,0,15.5,2.8,-4.06,-0.3333333300000003,0.7777777777777778,1,7.8125,0,Graduate,AT RISK,71.6,False
554,1,1,2,9773,1,1,122.0,1,37,37,9,9,130.8,1,0,0,1,0,0,18,0,0,6,14,4,11.25,0,0,6,9,5,13.0,0,9.4,-0.8,-3.12,1.75,0.7142857142857143,1,6.428571428571428,0,Graduate,AT RISK,77.8,False
555,1,1,1,9853,1,1,114.0,1,19,37,5,5,109.5,1,0,0,1,0,0,19,0,0,7,10,4,10.5,0,0,7,7,2,10.5,0,16.2,0.3,-0.92,0.0,0.25,1,5.25,0,Dropout,AT RISK,77.7,False
556,1,1,1,9853,1,1,128.0,1,1,1,9,9,120.0,1,0,0,1,0,0,18,0,0,6,11,3,12.0,0,0,6,13,2,12.0,0,12.7,3.7,-1.7,0.0,0.2857142857142857,1,5.142857142857142,0,Dropout,AT RISK,79.3,False
557,1,5,1,9147,1,1,126.0,1,19,38,5,6,117.3,1,0,0,1,0,0,19,0,0,5,15,3,10.8,0,0,5,6,3,10.5,0,13.9,-0.3,0.79,-0.3000000000000007,0.5,1,5.4,0,Enrolled,AT RISK,84.0,False
558,1,17,1,9254,1,1,134.0,1,19,1,9,4,124.9,1,0,0,1,0,0,19,0,0,6,11,3,12.0,0,0,6,11,4,11.25,0,7.6,2.6,0.32,-0.75,0.5714285714285714,1,5.142857142857142,0,Dropout,AT RISK,95.5,False
559,1,17,1,9238,1,1,130.0,1,37,37,9,9,122.0,1,0,0,1,0,1,21,0,0,6,8,1,10.0,0,0,6,13,5,11.4,0,12.7,3.7,-1.7,1.4000000000000004,0.7142857142857143,0,1.4285714285714284,0,Enrolled,AT RISK,69.0,False
560,1,1,1,9254,1,1,122.0,1,37,37,9,9,114.3,1,0,0,0,0,1,20,0,0,6,12,4,11.25,0,0,6,12,3,11.33333333,0,7.6,2.6,0.32,0.0833333300000003,0.4285714285714285,1,6.428571428571428,0,Dropout,AT RISK,70.0,False
561,1,39,1,9085,1,1,133.1,1,3,19,2,9,110.0,0,0,0,1,0,0,28,0,0,6,15,4,12.0,0,0,6,14,4,12.0,0,11.1,0.6,2.02,0.0,0.5714285714285714,1,6.857142857142857,0,Dropout,AT RISK,68.5,False
562,1,43,1,9130,1,1,140.0,1,2,1,2,3,140.0,1,0,0,1,0,0,22,0,0,5,11,4,12.25,0,0,5,9,5,13.28571429,0,12.7,3.7,-1.7,1.0357142899999996,0.8333333333333334,1,8.166666666666666,0,Graduate,AT RISK,78.1,False
563,1,1,2,9254,1,1,130.0,1,1,38,4,9,122.7,1,0,0,1,0,0,18,0,0,6,10,4,11.75,0,0,6,13,4,10.0,0,7.6,2.6,0.32,-1.75,0.5714285714285714,1,6.7142857142857135,0,Dropout,AT RISK,87.8,False
564,1,17,3,9254,1,1,115.0,1,37,19,5,5,109.8,1,0,0,1,0,0,19,0,0,6,8,4,11.25,0,0,6,8,4,12.0,0,10.8,1.4,1.74,0.75,0.5714285714285714,1,6.428571428571428,0,Enrolled,AT RISK,93.7,False
565,1,1,2,9147,1,1,125.0,1,1,19,4,9,124.0,1,0,0,1,0,0,19,0,0,5,5,5,11.2,0,0,5,11,4,11.75,0,10.8,1.4,1.74,0.5500000000000007,0.6666666666666666,1,9.333333333333334,0,Enrolled,AT RISK,91.8,True
566,1,1,1,9147,1,1,131.0,1,38,19,9,9,130.0,1,0,0,1,1,0,19,0,0,5,5,5,12.8,0,0,5,10,5,11.44444444,0,10.8,1.4,1.74,-1.3555555600000009,0.8333333333333334,1,10.666666666666668,0,Graduate,AT RISK,83.1,True
567,1,1,2,9238,1,1,134.0,1,1,19,4,5,126.0,0,0,0,1,0,0,18,0,0,6,10,4,11.0,0,0,6,8,5,11.2,0,10.8,1.4,1.74,0.1999999999999993,0.7142857142857143,1,6.285714285714286,0,Graduate,AT RISK,99.8,False
568,1,1,3,9070,1,1,128.0,1,19,19,3,3,129.8,1,0,0,1,0,0,20,0,0,6,6,6,11.83333333,0,0,6,6,3,13.33333333,0,9.4,-0.8,-3.12,1.5,0.4285714285714285,1,10.14285714,0,Enrolled,AT RISK,76.8,False
569,1,1,1,9085,1,1,119.0,1,2,1,4,3,113.1,1,0,0,1,0,0,21,0,0,5,6,5,12.2,0,0,5,5,5,13.2,0,10.8,1.4,1.74,1.0,0.8333333333333334,1,10.166666666666666,0,Graduate,AT RISK,81.3,False
570,1,17,3,9238,1,1,122.0,1,19,19,7,7,117.5,1,0,0,1,0,0,19,0,0,6,7,5,10.8,0,0,6,9,6,10.16666667,0,8.9,1.4,3.51,-0.633333330000001,0.8571428571428571,1,7.714285714285715,0,Graduate,AT RISK,86.5,False
571,1,1,3,9085,1,1,134.0,1,38,19,9,5,129.1,0,0,0,1,0,0,19,0,0,5,7,3,12.0,0,0,5,7,4,13.5,0,7.6,2.6,0.32,1.5,0.6666666666666666,1,6.0,0,Enrolled,AT RISK,80.9,False
572,1,1,1,9254,1,1,118.0,1,37,37,7,7,114.2,0,0,0,1,0,0,18,0,0,6,10,5,12.2,0,0,6,10,5,11.6,0,16.2,0.3,-0.92,-0.5999999999999996,0.7142857142857143,1,8.714285714285714,0,Enrolled,AT RISK,91.8,False
573,1,1,1,9238,1,1,142.0,1,34,38,4,7,127.3,0,0,0,1,0,1,18,0,0,6,12,4,11.0,0,0,6,9,6,11.5,0,9.4,-0.8,-3.12,0.5,0.8571428571428571,0,6.285714285714286,0,Graduate,AT RISK,79.7,False
574,1,17,2,9853,1,1,133.1,1,37,37,5,0,111.5,0,0,0,1,0,0,18,0,0,6,11,3,12.33333333,0,0,6,11,4,13.5,0,7.6,2.6,0.32,1.1666666699999997,0.5714285714285714,1,5.2857142842857145,0,Dropout,AT RISK,81.3,False
575,1,17,1,9238,1,1,134.0,1,38,19,7,7,124.2,0,0,0,1,0,1,21,0,0,6,11,4,11.25,0,0,6,12,4,11.4,0,15.5,2.8,-4.06,0.1500000000000003,0.5714285714285714,0,6.428571428571428,0,Graduate,AT RISK,86.1,False
576,1,39,1,9556,1,1,130.0,1,19,38,9,8,113.3,0,0,0,1,0,0,24,0,0,7,15,5,12.4,0,0,8,14,7,12.15,0,12.4,0.5,1.79,-0.25,0.7777777777777778,1,7.75,0,Enrolled,AT RISK,66.4,False
577,1,1,1,9147,1,1,117.0,1,37,37,9,9,120.2,1,0,0,1,0,0,20,0,0,5,9,2,10.0,0,0,5,10,2,11.0,0,7.6,2.6,0.32,1.0,0.3333333333333333,1,3.333333333333333,0,Enrolled,AT RISK,79.5,False
578,1,39,1,9003,1,1,140.0,1,37,37,5,5,150.0,0,0,1,1,0,0,34,0,0,6,10,5,13.83333333,0,0,6,13,5,12.5,0,16.2,0.3,-0.92,-1.3333333300000003,0.7142857142857143,2,9.880952378571427,0,Graduate,AT RISK,36.8,True
579,1,1,1,9853,1,1,121.0,1,37,19,6,7,116.8,1,0,0,1,0,0,18,0,0,6,11,3,11.66666667,0,0,6,11,3,10.66666667,0,9.4,-0.8,-3.12,-1.0,0.4285714285714285,1,5.000000001428571,0,Dropout,AT RISK,86.7,False
580,1,18,1,9991,0,1,133.1,1,38,38,5,5,145.0,0,0,0,1,0,1,21,0,0,5,6,4,12.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,-0.4499999999999993,0.6666666666666666,0,8.166666666666666,0,Enrolled,AT RISK,41.6,True
581,1,1,2,9773,1,1,115.0,1,34,38,0,5,108.4,1,0,0,1,0,0,20,0,0,6,10,4,10.5,0,0,6,8,4,11.75,0,7.6,2.6,0.32,1.25,0.5714285714285714,1,6.0,0,Graduate,AT RISK,85.0,False
582,1,43,2,9147,1,1,131.0,1,19,37,5,9,123.7,1,0,0,1,0,0,18,0,0,5,10,1,14.0,0,0,5,10,1,14.0,0,7.6,2.6,0.32,0.0,0.1666666666666666,1,2.333333333333333,0,Enrolled,AT RISK,67.1,False
583,1,39,1,9085,1,1,133.1,1,37,37,9,9,148.2,1,0,1,1,0,0,27,0,0,6,11,6,12.125,0,0,6,16,5,12.0,0,12.4,0.5,1.79,-0.125,0.7142857142857143,2,10.392857142857142,0,Enrolled,AT RISK,53.6,False
584,1,17,1,9853,1,1,127.0,1,38,37,5,7,121.8,1,0,1,1,0,0,18,0,0,6,12,4,13.5,0,0,6,14,3,10.66666667,0,10.8,1.4,1.74,-2.8333333300000003,0.4285714285714285,2,7.7142857142857135,0,Enrolled,AT RISK,66.3,False
585,1,1,1,9238,1,1,136.0,1,38,38,0,7,133.2,1,0,0,1,0,0,19,0,0,6,8,5,11.0,0,0,6,13,5,11.4,0,7.6,2.6,0.32,0.4000000000000003,0.7142857142857143,1,7.857142857142858,0,Graduate,AT RISK,86.4,False
586,1,17,2,9853,1,1,150.0,1,37,37,5,6,132.5,1,0,0,1,0,0,22,0,0,6,9,4,12.25,0,0,6,8,5,11.6,0,10.8,1.4,1.74,-0.6500000000000004,0.7142857142857143,1,7.0,0,Enrolled,AT RISK,92.9,False
587,1,5,1,9853,1,1,119.0,1,1,38,5,8,118.3,1,0,0,1,0,0,22,0,0,6,11,3,15.0,0,0,6,11,4,10.25,0,9.4,-0.8,-3.12,-4.75,0.5714285714285714,1,6.428571428571428,0,Enrolled,AT RISK,64.3,False
588,1,1,1,9238,1,1,123.0,1,34,38,0,7,120.2,1,0,0,1,0,0,20,0,0,6,9,5,11.8,0,0,6,10,4,11.5,0,7.6,2.6,0.32,-0.3000000000000007,0.5714285714285714,1,8.428571428571429,0,Dropout,AT RISK,94.9,False
589,1,1,1,9238,1,1,133.1,1,19,37,9,9,130.0,0,0,0,0,0,1,20,0,0,6,10,5,13.4,0,0,6,9,5,11.4,0,10.8,1.4,1.74,-2.0,0.7142857142857143,1,9.571428571428571,0,Graduate,AT RISK,71.3,False
590,1,39,1,9991,0,1,140.0,1,38,19,9,5,130.0,0,0,1,1,0,0,25,0,0,5,10,4,11.25,0,0,5,9,4,12.0,0,12.7,3.7,-1.7,0.75,0.6666666666666666,2,7.5,0,Enrolled,AT RISK,32.3,False
591,1,43,1,9670,1,1,134.0,1,1,38,4,4,120.7,0,0,1,0,0,0,19,0,0,6,13,3,10.66666667,0,0,6,6,4,12.25,0,15.5,2.8,-4.06,1.5833333300000003,0.5714285714285714,3,4.571428572857142,0,Dropout,AT RISK,45.9,False
592,1,1,2,9147,1,1,113.0,1,38,38,9,5,107.4,1,0,0,1,1,0,20,0,0,5,12,3,10.5,0,0,5,10,4,11.25,0,12.4,0.5,1.79,0.75,0.6666666666666666,1,5.25,0,Enrolled,AT RISK,84.6,False
593,1,1,3,9238,1,1,133.1,1,1,1,9,9,100.0,1,0,0,1,1,0,22,0,0,6,6,4,11.25,0,0,6,7,3,11.0,0,8.9,1.4,3.51,-0.25,0.4285714285714285,1,6.428571428571428,0,Enrolled,AT RISK,76.9,True
594,1,17,1,9238,1,1,111.0,1,19,38,3,3,111.4,1,0,0,0,0,0,19,0,0,6,13,4,11.0,0,0,6,13,2,11.5,0,12.7,3.7,-1.7,0.5,0.2857142857142857,2,6.285714285714286,0,Dropout,AT RISK,64.1,False
595,1,1,1,9670,1,1,121.0,1,37,37,5,9,116.5,1,0,0,1,0,0,23,0,0,5,7,3,11.33333333,0,0,5,5,4,11.25,0,7.6,2.6,0.32,-0.0833333300000003,0.6666666666666666,1,5.666666665,0,Dropout,AT RISK,85.7,False
596,1,1,1,9773,1,1,134.0,1,37,19,9,10,141.4,1,0,0,1,0,0,19,0,0,6,12,3,13.0,0,0,6,13,2,14.0,0,9.4,-0.8,-3.12,1.0,0.2857142857142857,1,5.571428571428571,0,Dropout,AT RISK,72.8,False
597,1,17,1,9147,1,1,131.0,1,1,37,3,7,120.2,0,0,0,1,0,0,19,0,0,5,10,5,13.28571429,0,0,5,8,5,13.0,0,12.7,3.7,-1.7,-0.2857142899999996,0.8333333333333334,1,11.071428575,0,Graduate,AT RISK,87.7,False
